user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP294.12602_R.bin.131.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	ANI	classification based on placement in class-level tree	GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 79.06, 0.29; GCA_902388365.1, s__Phocaeicola sp902388365, 95.0, 79.02, 0.34; GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 78.76, 0.3; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 78.66, 0.28; GCA_900760795.1, s__Phocaeicola sp900760795, 95.0, 78.65, 0.28; GCF_000012825.1, s__Phocaeicola vulgatus, 95.359, 78.63, 0.3; GCF_013009555.1, s__Phocaeicola dorei, 95.359, 78.57, 0.32; GCA_011959205.1, s__Phocaeicola sp011959205, 95.0, 78.53, 0.25; GCA_017472925.1, s__Phocaeicola sp017472925, 95.0, 77.68, 0.13; GCA_015060765.1, s__Phocaeicola sp015060765, 95.0, 77.62, 0.12; GCA_018883555.1, s__Phocaeicola faecigallinarum, 95.0, 77.52, 0.08; GCA_015060735.1, s__Phocaeicola sp015060735, 95.0, 77.48, 0.14; GCF_016902295.1, s__Phocaeicola caecigallinarum_A, 95.0, 77.44, 0.08; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 77.32, 0.11; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 77.3, 0.13; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 77.3, 0.1; GCF_016901995.1, s__Phocaeicola sp900066445, 95.0, 77.29, 0.08; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 77.27, 0.09; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 77.27, 0.1; GCA_017558175.1, s__Phocaeicola sp017558175, 95.0, 77.25, 0.11; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 77.25, 0.1; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.23, 0.11; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 77.22, 0.09; GCA_017467385.1, s__Phocaeicola sp017467385, 95.0, 77.21, 0.14; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 77.2, 0.1; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 77.2, 0.08; GCF_016900355.1, s__Phocaeicola sp900551065, 95.0, 77.19, 0.11; GCA_015060705.1, s__Phocaeicola sp015060705, 95.0, 77.18, 0.14; GCA_017503235.1, s__Phocaeicola sp017503235, 95.0, 77.17, 0.12; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 77.15, 0.11; GCA_017416735.1, s__Phocaeicola sp017416735, 95.0, 77.12, 0.12; GCA_018884025.1, s__Phocaeicola faecipullorum_A, 95.0, 77.1, 0.06; GCA_902362595.1, s__Phocaeicola merdigallinarum, 95.0, 77.05, 0.09; GCF_013618865.1, s__Phocaeicola sp900541515, 95.0, 77.05, 0.09; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 77.04, 0.11; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 77.03, 0.11; GCA_905198575.1, s__Phocaeicola sp905198575, 95.0, 77.0, 0.09; GCF_016900695.1, s__Phocaeicola sp900540105, 95.0, 76.98, 0.08; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 76.95, 0.09; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 76.95, 0.09; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 76.92, 0.07; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 76.91, 0.11; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 76.86, 0.11; GCA_017466635.1, s__Phocaeicola sp017466635, 95.0, 76.84, 0.12; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 76.84, 0.08; GCA_017559935.1, s__Phocaeicola sp017559935, 95.0, 76.8, 0.13; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 76.75, 0.07; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 76.73, 0.09; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 76.7, 0.07; GCA_017420875.1, s__Phocaeicola sp017420875, 95.0, 76.62, 0.13; GCF_002161765.1, s__Phocaeicola merdavium, 95.0, 76.61, 0.08; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 76.6, 0.07; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.5, 0.06; GCA_902779535.1, s__Phocaeicola sp902779535, 95.0, 76.47, 0.08; GCA_900546095.1, s__Phocaeicola excrementipullorum, 95.0, 76.45, 0.06; GCF_016899805.1, s__Phocaeicola gallinaceus, 95.0, 76.41, 0.08; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.39, 0.03; GCA_019120125.1, s__Phocaeicola excrementigallinarum, 95.0, 76.08, 0.07; GCA_019116145.1, s__Phocaeicola gallistercoris, 95.0, 76.05, 0.08; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 76.05, 0.03	50.68	11	0.9419343491045301	N/A
STP294.12602_R.bin.132.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__	N/A	N/A	N/A	N/A	N/A	GCA_018710935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__Avirikenella pullistercoris	76.65	0.06	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_910588925.1, s__Avirikenella sp910588925, 95.0, 76.41, 0.03	93.98	11	0.9098434829590467	N/A
STP294.12602_R.bin.133.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	21.01	11	0.8365961737911892	N/A
STP294.12602_R.bin.134.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015222165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__JADFUS01 sp015222165	74.6	0.01	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	32.07	11	0.887544600650335	N/A
STP294.12602_R.bin.135.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.9%)
STP294.12602_R.bin.136.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774895.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895	78.18	0.38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900544265.1, s__Alistipes merdavium, 95.0, 78.74, 0.39; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 78.4, 0.44; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 78.33, 0.35; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 78.27, 0.34; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 78.25, 0.51; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 78.24, 0.03; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 78.11, 0.45; GCF_900107675.1, s__Alistipes timonensis, 95.0, 78.06, 0.46; GCF_900604385.1, s__Alistipes megaguti, 95.0, 77.98, 0.39; GCF_000210575.1, s__Alistipes shahii, 95.0, 77.96, 0.42; GCA_019118605.1, s__Alistipes faecavium, 95.0, 77.92, 0.34; GCF_900083545.1, s__Alistipes provencensis, 95.0, 77.87, 0.5; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 77.86, 0.37; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 77.85, 0.42; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 77.85, 0.37; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 77.8, 0.39; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 77.8, 0.42; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 77.75, 0.4; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 77.7, 0.35; GCF_015553985.1, s__Alistipes sp900549305, 95.0, 77.66, 0.42; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 77.66, 0.47; GCF_006542685.1, s__Alistipes dispar, 95.0, 77.62, 0.42; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 77.6, 0.37; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 77.56, 0.29; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 77.56, 0.08; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 77.55, 0.33; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 77.55, 0.4; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 77.49, 0.05; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.48, 0.19; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.38, 0.26; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.36, 0.22; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 77.35, 0.3; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 77.33, 0.21; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 77.33, 0.27; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 77.31, 0.35; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 77.29, 0.09; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 77.29, 0.4; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.18, 0.28; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 77.16, 0.01; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.13, 0.14; GCF_006542665.1, s__Alistipes communis, 95.0, 77.07, 0.32; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 77.05, 0.26; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.02, 0.07; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.02, 0.19; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 76.99, 0.16; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 76.98, 0.19; GCA_017555805.1, s__Alistipes sp017555805, 95.0, 76.97, 0.05; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 76.96, 0.14; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 76.95, 0.27; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 76.93, 0.24; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 76.9, 0.08; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.9, 0.11; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.84, 0.04; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 76.81, 0.35; GCA_017536555.1, s__Alistipes sp017536555, 95.0, 76.77, 0.03; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 76.77, 0.31; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 76.74, 0.3; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 76.74, 0.25; GCA_905213895.1, s__Alistipes sp900548155, 95.0, 76.73, 0.08; GCA_017934845.1, s__Alistipes sp017934845, 95.0, 76.7, 0.03; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.64, 0.07; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 76.59, 0.21; GCA_019118565.1, s__Alistipes avicola, 95.0, 76.56, 0.13; GCA_910574205.1, s__Alistipes sp002362235, 95.0, 76.55, 0.14; GCF_000154465.1, s__Alistipes putredinis, 95.0, 76.53, 0.25; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 76.51, 0.18; GCA_017416915.1, s__Alistipes sp017416915, 95.0, 76.48, 0.07; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 76.45, 0.14; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 76.42, 0.18; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 76.4, 0.14; GCA_017546725.1, s__Alistipes sp017546725, 95.0, 76.35, 0.04; GCA_015059905.1, s__Alistipes sp015059905, 95.0, 76.34, 0.05; GCA_017463585.1, s__Alistipes sp017463585, 95.0, 76.28, 0.06; GCA_015059925.1, s__Alistipes sp015059925, 95.0, 76.24, 0.19; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 76.23, 0.15; GCA_017379895.1, s__Alistipes sp017379895, 95.0, 76.2, 0.07; GCA_017628595.1, s__Alistipes sp017628595, 95.0, 76.2, 0.03; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 76.16, 0.04; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 76.09, 0.19; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 76.06, 0.19; GCA_017531305.1, s__Alistipes sp017531305, 95.0, 76.04, 0.03; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.01, 0.12; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 75.99, 0.05; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 75.91, 0.02; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 75.89, 0.06; GCA_017442365.1, s__Alistipes sp017442365, 95.0, 75.87, 0.11; GCA_017465605.1, s__Alistipes sp017465605, 95.0, 75.77, 0.06; GCA_017425655.1, s__Alistipes sp017425655, 95.0, 75.69, 0.04; GCA_015060015.1, s__Alistipes sp015060015, 95.0, 75.68, 0.04; GCA_017555695.1, s__Alistipes sp017555695, 95.0, 75.67, 0.06; GCA_017380275.1, s__Alistipes sp017380275, 95.0, 75.63, 0.08; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 75.57, 0.08; GCA_017391185.1, s__Alistipes sp017391185, 95.0, 75.54, 0.01; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 75.5, 0.1; GCA_017383445.1, s__Alistipes sp017383445, 95.0, 75.48, 0.06; GCA_017532885.1, s__Alistipes sp017532885, 95.0, 75.41, 0.06; GCA_017560305.1, s__Alistipes sp017560305, 95.0, 75.24, 0.03; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 75.19, 0.03; GCA_017935185.1, s__Alistipes sp017935185, 95.0, 74.42, 0.01	17.3	11	0.9677644948994681	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP294.12602_R.bin.137.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__WRKJ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_009780245.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__WRKJ01;s__WRKJ01 sp009780245	77.0	0.13	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__WRKJ01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_009778135.1, s__WRKJ01 sp009778135, 95.0, 77.6, 0.13	96.94	11	0.9448776912414649	N/A
STP294.12602_R.bin.138.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.7%)
STP294.12602_R.bin.139.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.5%)
STP294.12602_R.bin.14.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.5	11	0.7195647350151896	N/A
STP294.12602_R.bin.140.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__	ANI	classification based on placement in class-level tree	GCF_010120715.1, s__Aminipila terrae, 95.0, 78.4, 0.15; GCA_002455605.1, s__Aminipila sp002455605, 95.0, 78.19, 0.14; GCF_004103735.1, s__Aminipila sp004103735, 95.0, 77.84, 0.13; GCF_017255415.1, s__Aminipila aminobutyricum, 95.0, 77.65, 0.09; GCF_010669305.1, s__Aminipila butyrica, 95.0, 77.47, 0.1	51.05	11	0.8979949066547039	Genome has more than 32.5% of markers with multiple hits
STP294.12602_R.bin.141.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	76.88	0.04	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 78.51, 0.01; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 77.78, 0.02; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 77.0, 0.01; GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 76.71, 0.01; GCA_910585525.1, s__Angelakisella sp910585525, 95.0, 76.2, 0.03; GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 76.1, 0.03; GCA_910585535.1, s__Angelakisella sp910585535, 95.0, 75.76, 0.01; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 75.65, 0.01	35.37	11	0.942930486800518	N/A
STP294.12602_R.bin.142.fa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__	ANI	classification based on placement in class-level tree	GCA_015062285.1, s__CAZU01 sp015062285, 95.0, 78.32, 0.13; GCA_015062305.1, s__CAZU01 sp015062305, 95.0, 78.17, 0.13; GCA_017452885.1, s__CAZU01 sp017452885, 95.0, 77.86, 0.34; GCA_018362935.1, s__CAZU01 sp018362935, 95.0, 77.85, 0.34; GCA_017501665.1, s__CAZU01 sp017501665, 95.0, 77.45, 0.11; GCA_017457005.1, s__CAZU01 sp017457005, 95.0, 77.44, 0.14; GCA_015062585.1, s__CAZU01 sp015062585, 95.0, 77.27, 0.14; GCA_000432275.1, s__CAZU01 sp000432275, 95.0, 77.25, 0.22; GCA_017480995.1, s__CAZU01 sp017480995, 95.0, 77.05, 0.34; GCA_015062235.1, s__CAZU01 sp015062235, 95.0, 76.96, 0.11; GCA_902763535.1, s__CAZU01 sp902763535, 95.0, 76.82, 0.12; GCA_015062435.1, s__CAZU01 sp015062435, 95.0, 76.76, 0.11; GCA_017470165.1, s__CAZU01 sp017470165, 95.0, 76.62, 0.04; GCA_902761535.1, s__CAZU01 sp902761535, 95.0, 76.49, 0.07; GCA_902799835.1, s__CAZU01 sp902799835, 95.0, 76.04, 0.12	42.77	11	0.9417281977075264	N/A
STP294.12602_R.bin.143.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.75	11	0.8484368617143421	N/A
STP294.12602_R.bin.144.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	ANI	classification based on placement in class-level tree	GCA_017935505.1, s__Egerieousia sp017935505, 95.0, 78.23, 0.07; GCA_017556665.1, s__Egerieousia sp017556665, 95.0, 78.03, 0.09; GCA_017482565.1, s__Egerieousia sp017482565, 95.0, 78.0, 0.06; GCA_018065035.1, s__Egerieousia sp018065035, 95.0, 78.0, 0.03; GCA_015060225.1, s__Egerieousia sp015060225, 95.0, 77.85, 0.06; GCA_015060245.1, s__Egerieousia sp015060245, 95.0, 77.72, 0.06; GCA_002315995.1, s__Egerieousia sp002315995, 95.0, 77.65, 0.02; GCA_017398125.1, s__Egerieousia sp017398125, 95.0, 77.48, 0.07; GCA_017625535.1, s__Egerieousia sp017625535, 95.0, 77.48, 0.06; GCA_015060445.1, s__Egerieousia sp015060445, 95.0, 77.44, 0.06; GCA_900769385.1, s__Egerieousia sp900769385, 95.0, 77.27, 0.07; GCA_017380095.1, s__Egerieousia sp017380095, 95.0, 77.24, 0.08; GCA_004561775.1, s__Egerieousia sp004561775, 95.0, 77.22, 0.05; GCA_017555925.1, s__Egerieousia sp017555925, 95.0, 77.22, 0.06; GCA_017631435.1, s__Egerieousia sp017631435, 95.0, 77.07, 0.07; GCA_900769735.1, s__Egerieousia sp900769735, 95.0, 77.0, 0.07; GCA_900544815.1, s__Egerieousia sp900544815, 95.0, 76.96, 0.04; GCA_017694275.1, s__Egerieousia excrementavium, 95.0, 76.75, 0.08; GCA_902797895.1, s__Egerieousia sp902797895, 95.0, 76.53, 0.02; GCA_900316795.1, s__Egerieousia sp900316795, 95.0, 76.42, 0.01; GCA_017959005.1, s__Egerieousia sp017959005, 95.0, 76.07, 0.03; GCA_900322025.1, s__Egerieousia sp900322025, 95.0, 75.87, 0.03; GCA_017618115.1, s__Egerieousia sp017618115, 95.0, 75.83, 0.03; GCA_902789435.1, s__Egerieousia sp002309115, 95.0, 75.82, 0.01; GCA_017554305.1, s__Egerieousia sp017554305, 95.0, 75.78, 0.02; GCA_017428325.1, s__Egerieousia sp017428325, 95.0, 75.64, 0.02; GCA_902780455.1, s__Egerieousia sp902780455, 95.0, 75.63, 0.02; GCA_902797115.1, s__Egerieousia sp902797115, 95.0, 75.59, 0.02; GCA_017548505.1, s__Egerieousia sp017548505, 95.0, 75.5, 0.02; GCA_017550655.1, s__Egerieousia sp017550655, 95.0, 75.46, 0.02; GCA_017962375.1, s__Egerieousia sp017962375, 95.0, 75.43, 0.01; GCA_902769525.1, s__Egerieousia sp902769525, 95.0, 75.4, 0.02; GCA_017961175.1, s__Egerieousia sp017961175, 95.0, 75.38, 0.01; GCA_016285455.1, s__Egerieousia sp016285455, 95.0, 75.36, 0.01; GCA_002372015.1, s__Egerieousia sp002372015, 95.0, 75.32, 0.01; GCA_017551215.1, s__Egerieousia sp017551215, 95.0, 75.17, 0.01	88.17	11	0.917035167232141	N/A
STP294.12602_R.bin.145.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__	ANI	classification based on placement in class-level tree	GCA_900540045.1, s__Limiplasma merdipullorum, 95.0, 77.49, 0.18; GCA_001604115.1, s__Limiplasma sp001604115, 95.0, 77.43, 0.15; GCA_018715175.1, s__Limiplasma stercoravium, 95.0, 77.39, 0.16; GCA_012517815.1, s__Limiplasma sp012517815, 95.0, 77.32, 0.13; GCA_018710985.1, s__Limiplasma pullicola, 95.0, 77.29, 0.2; GCA_015056145.1, s__Limiplasma sp015056145, 95.0, 77.28, 0.09; GCA_017516765.1, s__Limiplasma sp017516765, 95.0, 77.18, 0.1; GCA_004556545.1, s__Limiplasma sp004556545, 95.0, 77.16, 0.11; GCA_900548145.1, s__Limiplasma sp900548145, 95.0, 77.15, 0.12; GCA_012729115.1, s__Limiplasma sp012729115, 95.0, 77.11, 0.1; GCA_015056365.1, s__Limiplasma sp015056365, 95.0, 77.07, 0.1; GCA_001604105.1, s__Limiplasma sp001604105, 95.0, 77.05, 0.09; GCA_017937655.1, s__Limiplasma sp017937655, 95.0, 76.96, 0.12; GCA_900550955.1, s__Limiplasma sp900550955, 95.0, 76.95, 0.18; GCA_017501255.1, s__Limiplasma sp017501255, 95.0, 76.9, 0.1; GCA_900553905.1, s__Limiplasma pullistercoris, 95.0, 76.9, 0.18; GCA_017547285.1, s__Limiplasma sp017547285, 95.0, 76.87, 0.09; GCA_017517815.1, s__Limiplasma sp017517815, 95.0, 76.79, 0.09; GCA_016930575.1, s__Limiplasma sp016930575, 95.0, 76.74, 0.08; GCA_015056315.1, s__Limiplasma sp015056315, 95.0, 76.73, 0.09; GCA_017881705.1, s__Limiplasma sp017881705, 95.0, 76.73, 0.11; GCA_015056245.1, s__Limiplasma sp015056245, 95.0, 76.64, 0.09; GCA_009783365.1, s__Limiplasma sp009783365, 95.0, 76.64, 0.08; GCA_016297535.1, s__Limiplasma sp016297535, 95.0, 76.62, 0.11; GCA_012523405.1, s__Limiplasma sp012523405, 95.0, 76.58, 0.08; GCA_017938645.1, s__Limiplasma sp017938645, 95.0, 76.58, 0.07; GCA_017473345.1, s__Limiplasma sp017473345, 95.0, 76.55, 0.09	94.52	11	0.893178391087455	N/A
