user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP51B.12603_R.bin.31.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.1%)
STP51B.12603_R.bin.32.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.4%)
STP51B.12603_R.bin.33.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_910579375.1, s__Rikenella sp910579375, 95.0, 79.04, 0.45; GCF_000427365.1, s__Rikenella microfusus, 95.0, 78.99, 0.55; GCA_910577125.1, s__Rikenella sp910577125, 95.0, 78.68, 0.45; GCA_910577885.1, s__Rikenella sp910577885, 95.0, 77.86, 0.41; GCF_900104655.1, s__Rikenella massiliensis, 95.0, 77.71, 0.42; GCA_019113395.1, s__Rikenella faecigallinarum, 95.0, 77.23, 0.28	28.71	11	0.9531616468364486	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP51B.12603_R.bin.34.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.63	11	0.8893554481924278	N/A
STP51B.12603_R.bin.35.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	ANI	classification based on placement in class-level tree	GCF_000969825.1, s__Parabacteroides gordonii, 95.0, 79.16, 0.29; GCF_015550595.1, s__Parabacteroides sp900540715, 95.0, 79.06, 0.28; GCF_900128505.1, s__Parabacteroides timonensis, 95.0, 78.89, 0.28; GCA_905196875.1, s__Parabacteroides sp905196875, 95.0, 78.87, 0.31; GCF_003480915.1, s__Parabacteroides sp003480915, 95.0, 78.84, 0.29; GCF_014647375.1, s__Parabacteroides faecis, 95.0, 78.75, 0.28; GCF_000969835.1, s__Parabacteroides goldsteinii, 95.0, 78.61, 0.3; GCF_003363715.1, s__Parabacteroides acidifaciens, 95.0, 78.14, 0.25; GCA_900760525.1, s__Parabacteroides sp900760525, 95.0, 78.08, 0.24; GCF_014287585.1, s__Parabacteroides sp014287585, 95.0, 77.88, 0.23; GCF_003473295.1, s__Parabacteroides sp003473295, 95.0, 77.81, 0.24; GCF_900155425.1, s__Parabacteroides massiliensis, 95.0, 77.8, 0.21; GCA_900552465.1, s__Parabacteroides sp900552465, 95.0, 77.75, 0.25; GCF_000154105.1, s__Parabacteroides merdae, 95.0, 77.72, 0.24; GCF_000156495.1, s__Parabacteroides johnsonii, 95.0, 77.68, 0.24; GCF_900108035.1, s__Parabacteroides chinchillae, 95.0, 77.67, 0.24; GCA_900541965.1, s__Parabacteroides sp900541965, 95.0, 77.65, 0.21; GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 77.52, 0.18; GCA_910577325.1, s__Parabacteroides sp910577325, 95.0, 77.51, 0.26; GCF_000012845.1, s__Parabacteroides distasonis, 95.0, 77.49, 0.15; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 77.46, 0.18; GCF_900186615.1, s__Parabacteroides bouchesdurhonensis, 95.0, 77.44, 0.21; GCA_017937385.1, s__Parabacteroides sp017937385, 95.0, 77.39, 0.22; GCA_017481945.1, s__Parabacteroides sp017481945, 95.0, 77.21, 0.16; GCA_017560165.1, s__Parabacteroides sp017560165, 95.0, 76.98, 0.13; GCA_015060925.1, s__Parabacteroides distasonis_B, 95.0, 76.97, 0.16; GCA_004562445.1, s__Parabacteroides sp004562445, 95.0, 76.82, 0.1; GCA_000436495.1, s__Parabacteroides faecavium, 95.0, 76.7, 0.13; GCF_002159645.1, s__Parabacteroides sp002159645, 95.0, 76.68, 0.07; GCA_900770835.1, s__Parabacteroides sp900770835, 95.0, 76.55, 0.07; GCA_900548175.1, s__Parabacteroides sp900548175, 95.0, 76.52, 0.15; GCA_900549585.1, s__Parabacteroides sp900549585, 95.0, 76.46, 0.08; GCA_019114945.1, s__Parabacteroides intestinigallinarum, 95.0, 76.31, 0.11; GCA_900547435.1, s__Parabacteroides sp900547435, 95.0, 76.19, 0.09; GCA_019118725.1, s__Parabacteroides intestinavium, 95.0, 76.07, 0.11; GCA_900552415.1, s__Parabacteroides intestinipullorum, 95.0, 75.92, 0.07	53.18	11	0.9563428059573048	Genome has more than 25.8% of markers with multiple hits
STP51B.12603_R.bin.36.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	ANI	classification based on placement in class-level tree	GCF_000499785.1, s__Bacteroides neonati, 95.0, 78.0, 0.19; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.77, 0.19; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 77.74, 0.11; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 77.63, 0.18; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.58, 0.18; GCF_900106755.1, s__Bacteroides faecis, 95.0, 77.56, 0.18; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 77.56, 0.19; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 77.48, 0.16; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 77.48, 0.12; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 77.47, 0.17; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.41, 0.14; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 77.37, 0.16; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 77.36, 0.19; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.33, 0.17; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.31, 0.16; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.29, 0.18; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.28, 0.09; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.26, 0.11; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 77.21, 0.13; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.21, 0.03; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 77.2, 0.14; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 77.19, 0.14; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.19, 0.08; GCF_002222615.2, s__Bacteroides caccae, 95.0, 77.14, 0.14; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 77.14, 0.1; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 77.12, 0.17; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 77.11, 0.15; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 77.11, 0.17; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 77.11, 0.18; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 77.1, 0.13; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 77.1, 0.15; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 77.09, 0.15; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.08, 0.11; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.07, 0.07; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.06, 0.11; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.05, 0.16; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 77.04, 0.04; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 76.97, 0.08; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 76.97, 0.12; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 76.95, 0.11; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 76.94, 0.1; GCF_900130135.1, s__Bacteroides togonis, 95.0, 76.93, 0.07; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 76.9, 0.11; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 76.88, 0.08; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 76.84, 0.12; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 76.83, 0.11; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 76.83, 0.12; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 76.82, 0.1; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 76.82, 0.11; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 76.78, 0.14; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 76.78, 0.1; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 76.78, 0.14; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 76.76, 0.12; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 76.76, 0.09; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 76.75, 0.07; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.75, 0.07; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 76.7, 0.12; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 76.69, 0.1; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 76.68, 0.11; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 76.67, 0.1; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.65, 0.09; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 76.65, 0.06; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 76.65, 0.09; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 76.64, 0.09; GCF_900241005.1, s__Bacteroides cutis, 95.0, 76.64, 0.07; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 76.64, 0.09; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.64, 0.05; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 76.61, 0.09; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 76.59, 0.06; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 76.57, 0.1; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.54, 0.06; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 76.53, 0.09; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 76.52, 0.09; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.51, 0.05; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 76.49, 0.11; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 76.32, 0.1; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 76.32, 0.12; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 76.24, 0.05; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.23, 0.04; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.21, 0.08; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.2, 0.04; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.19, 0.02; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.18, 0.03; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 76.17, 0.11; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.04, 0.04; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.0, 0.05; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 75.96, 0.07; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 75.94, 0.04; GCF_002160055.1, s__Bacteroides avicola, 95.0, 75.89, 0.05; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 75.88, 0.05; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 75.82, 0.03; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 75.73, 0.02; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 75.7, 0.04; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 75.61, 0.04	18.55	11	0.9575148137032123	N/A
STP51B.12603_R.bin.37.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	N/A	N/A	N/A	N/A	N/A	GCA_004340125.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	77.96	0.08	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	17.0	11	0.9329170506686694	N/A
STP51B.12603_R.bin.38.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.6%)
STP51B.12603_R.bin.39.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	75.12	0.08	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	11.02	11	0.904599450690082	N/A
STP51B.12603_R.bin.4.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	77.05	11	0.9203533146851187	N/A
STP51B.12603_R.bin.40.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_000723505.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans hirudinis	76.13	0.04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002315675.1, s__Mucinivorans sp002315675, 95.0, 75.77, 0.01	91.22	11	0.9014297561538448	N/A
STP51B.12603_R.bin.41.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	ANI	classification based on placement in class-level tree	GCA_900543295.1, s__UBA866 sp900543295, 95.0, 76.39, 0.05; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.81, 0.04; GCA_904384225.1, s__UBA866 sp904384225, 95.0, 75.75, 0.03; GCA_002295325.1, s__UBA866 sp002295325, 95.0, 74.57, 0.0	39.06	11	0.8722382145772181	N/A
STP51B.12603_R.bin.42.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Pullibacteroides;s__	ANI	classification based on placement in class-level tree	GCA_014802725.1, s__Pullibacteroides sp014802725, 95.0, 78.0, 0.05; GCA_910586395.1, s__Pullibacteroides sp910586395, 95.0, 77.97, 0.03; GCA_017694335.1, s__Pullibacteroides excrementavium, 95.0, 76.22, 0.01; GCA_910578275.1, s__Pullibacteroides sp910578275, 95.0, 76.08, 0.02; GCA_014803485.1, s__Pullibacteroides sp014803485, 95.0, 75.74, 0.02	94.38	11	0.918607643717772	N/A
STP51B.12603_R.bin.43.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	ANI	classification based on placement in class-level tree	GCF_000499785.1, s__Bacteroides neonati, 95.0, 78.51, 0.27; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 78.11, 0.29; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 78.01, 0.21; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.89, 0.22; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.87, 0.21; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 77.8, 0.19; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.79, 0.22; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 77.78, 0.18; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 77.77, 0.18; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.77, 0.22; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 77.76, 0.18; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.76, 0.19; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.72, 0.17; GCF_002222615.2, s__Bacteroides caccae, 95.0, 77.65, 0.17; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 77.64, 0.22; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 77.63, 0.18; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 77.6, 0.2; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 77.57, 0.23; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 77.57, 0.17; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 77.57, 0.14; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 77.56, 0.2; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 77.56, 0.23; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 77.55, 0.21; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.54, 0.18; GCF_900106755.1, s__Bacteroides faecis, 95.0, 77.53, 0.21; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 77.47, 0.23; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 77.45, 0.23; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 77.45, 0.2; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 77.44, 0.2; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.41, 0.18; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.4, 0.18; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.37, 0.13; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 77.36, 0.15; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.36, 0.17; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.32, 0.17; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 77.32, 0.15; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 77.31, 0.14; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 77.3, 0.16; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 77.27, 0.14; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.26, 0.14; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 77.24, 0.1; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 77.24, 0.16; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.23, 0.14; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 77.2, 0.17; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 77.2, 0.17; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.2, 0.18; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.2, 0.15; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.19, 0.19; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 77.17, 0.19; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.15, 0.18; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 77.14, 0.19; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.12, 0.16; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 77.06, 0.17; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.04, 0.15; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.01, 0.2; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.0, 0.16; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.0, 0.15; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 76.99, 0.17; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 76.98, 0.16; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 76.95, 0.12; GCF_900130135.1, s__Bacteroides togonis, 95.0, 76.94, 0.12; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 76.94, 0.15; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 76.93, 0.12; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.92, 0.09; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.92, 0.11; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 76.91, 0.13; GCF_900241005.1, s__Bacteroides cutis, 95.0, 76.9, 0.13; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 76.89, 0.15; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 76.87, 0.12; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.83, 0.1; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.82, 0.13; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 76.79, 0.13; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 76.78, 0.15; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.76, 0.1; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 76.74, 0.09; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 76.73, 0.12; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 76.71, 0.12; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.67, 0.11; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.65, 0.07; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 76.59, 0.1; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.5, 0.09; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 76.45, 0.1; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.44, 0.08; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.4, 0.09; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.38, 0.09; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.37, 0.07; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.35, 0.06; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.35, 0.05; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.33, 0.05; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.31, 0.1; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.28, 0.09; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 76.24, 0.09; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 76.18, 0.08; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.03, 0.08	48.05	11	0.9603356087600394	N/A
STP51B.12603_R.bin.44.fa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	84.15	11	0.7956436817445568	N/A
STP51B.12603_R.bin.45.fa	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	29.59	11	0.9072958769055003	N/A
