user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP248.12601_R.bin.139.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000312145.1, s__Alistipes senegalensis, 95.0, 80.7, 0.5; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.43, 0.51; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.35, 0.51; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.22, 0.5; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.2, 0.52; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 80.18, 0.5; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.16, 0.49; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.05, 0.44; GCA_900544265.1, s__Alistipes merdavium, 95.0, 79.89, 0.42; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 79.81, 0.5; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 79.8, 0.37; GCF_015553985.1, s__Alistipes sp900549305, 95.0, 79.6, 0.52; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.54, 0.44; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 79.48, 0.42; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 79.47, 0.37; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 79.43, 0.4; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 79.32, 0.4; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 79.27, 0.38; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 79.26, 0.43; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 79.2, 0.4; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.14, 0.41; GCA_019118605.1, s__Alistipes faecavium, 95.0, 79.12, 0.36; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 79.09, 0.42; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 79.05, 0.38; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 79.04, 0.37; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 78.88, 0.41; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.81, 0.39; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 78.72, 0.34; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 78.69, 0.34; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 78.68, 0.31; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.54, 0.4; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 78.45, 0.35; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.38, 0.33; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 78.33, 0.31; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.28, 0.31; GCF_006542665.1, s__Alistipes communis, 95.0, 78.12, 0.29; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 78.06, 0.29; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.99, 0.23; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.92, 0.24; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 77.79, 0.23; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 77.72, 0.3; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 77.71, 0.18; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.65, 0.23; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.57, 0.19; GCA_019118565.1, s__Alistipes avicola, 95.0, 77.48, 0.18; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 77.46, 0.25; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.42, 0.18; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 77.41, 0.2; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 77.4, 0.15; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 77.39, 0.21; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.37, 0.14; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 77.37, 0.21; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.35, 0.2; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.29, 0.22; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.26, 0.22; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.23, 0.12; GCA_910574205.1, s__Alistipes sp002362235, 95.0, 77.19, 0.17; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.16, 0.2; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 77.13, 0.17; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 77.11, 0.07; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.02, 0.16; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 76.99, 0.12; GCA_905213895.1, s__Alistipes sp900548155, 95.0, 76.95, 0.13; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 76.76, 0.1; GCA_017628595.1, s__Alistipes sp017628595, 95.0, 76.72, 0.05; GCA_015059925.1, s__Alistipes sp015059925, 95.0, 76.68, 0.13; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.66, 0.07; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 76.66, 0.12; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.62, 0.04; GCA_017934845.1, s__Alistipes sp017934845, 95.0, 76.6, 0.03; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.58, 0.09; GCA_017935185.1, s__Alistipes sp017935185, 95.0, 76.54, 0.04; GCA_017425655.1, s__Alistipes sp017425655, 95.0, 76.52, 0.08; GCA_017465605.1, s__Alistipes sp017465605, 95.0, 76.47, 0.03; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.38, 0.11; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.36, 0.12; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.36, 0.04; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.32, 0.09; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 76.3, 0.1; GCA_017555805.1, s__Alistipes sp017555805, 95.0, 76.29, 0.07; GCA_015060015.1, s__Alistipes sp015060015, 95.0, 76.27, 0.06; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 76.24, 0.04; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.22, 0.08; GCA_017463585.1, s__Alistipes sp017463585, 95.0, 76.21, 0.09; GCA_017560305.1, s__Alistipes sp017560305, 95.0, 76.21, 0.04; GCA_017442365.1, s__Alistipes sp017442365, 95.0, 76.2, 0.1; GCA_017536555.1, s__Alistipes sp017536555, 95.0, 76.08, 0.03; GCA_017532885.1, s__Alistipes sp017532885, 95.0, 76.0, 0.05; GCA_017546725.1, s__Alistipes sp017546725, 95.0, 76.0, 0.05; GCA_017383445.1, s__Alistipes sp017383445, 95.0, 75.97, 0.06; GCA_017416915.1, s__Alistipes sp017416915, 95.0, 75.97, 0.06; GCA_017555695.1, s__Alistipes sp017555695, 95.0, 75.96, 0.07; GCA_015059905.1, s__Alistipes sp015059905, 95.0, 75.95, 0.05; GCA_017379895.1, s__Alistipes sp017379895, 95.0, 75.87, 0.08; GCA_017380275.1, s__Alistipes sp017380275, 95.0, 75.74, 0.06; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 75.62, 0.03; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 75.59, 0.04; GCA_017531305.1, s__Alistipes sp017531305, 95.0, 75.48, 0.04; GCA_017391185.1, s__Alistipes sp017391185, 95.0, 75.3, 0.02; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 75.17, 0.05	51.73	11	0.981620180163154	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP248.12601_R.bin.14.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCF_900186535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus massiliensis_A	76.04	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 77.1, 0.1; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.98, 0.07; GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 76.78, 0.11; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 76.66, 0.07; GCA_019114825.1, s__Anaerotruncus excrementipullorum, 95.0, 76.51, 0.05; GCF_000154565.1, s__Anaerotruncus colihominis, 95.0, 76.41, 0.09; GCA_014385085.1, s__Anaerotruncus sp014385085, 95.0, 76.22, 0.02; GCA_003612625.1, s__Anaerotruncus sp003612625, 95.0, 75.94, 0.02; GCA_910586875.1, s__Anaerotruncus sp910586875, 95.0, 75.82, 0.05; GCA_904398655.1, s__Anaerotruncus sp904398655, 95.0, 75.72, 0.03	35.44	11	0.9407816617599661	N/A
STP248.12601_R.bin.140.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.21, 0.44; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.13, 0.46; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.11, 0.39; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.02, 0.46; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 80.02, 0.43; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.0, 0.45; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 79.98, 0.42; GCF_900107675.1, s__Alistipes timonensis, 95.0, 79.84, 0.42; GCA_900544265.1, s__Alistipes merdavium, 95.0, 79.82, 0.47; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 79.79, 0.45; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 79.77, 0.43; GCF_015553985.1, s__Alistipes sp900549305, 95.0, 79.75, 0.43; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 79.69, 0.44; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.63, 0.41; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 79.59, 0.41; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 79.51, 0.38; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 79.49, 0.4; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 79.46, 0.47; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.46, 0.53; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 79.44, 0.38; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.35, 0.37; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 79.27, 0.46; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 79.26, 0.49; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 79.23, 0.36; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 79.22, 0.39; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 79.21, 0.36; GCA_019118605.1, s__Alistipes faecavium, 95.0, 79.18, 0.38; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 79.08, 0.35; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 79.06, 0.4; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 79.05, 0.5; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 79.05, 0.37; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.96, 0.33; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 78.77, 0.37; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 78.74, 0.4; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.69, 0.42; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.68, 0.28; GCF_006542665.1, s__Alistipes communis, 95.0, 78.62, 0.32; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 78.58, 0.27; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.51, 0.32; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 78.49, 0.31; GCA_019118565.1, s__Alistipes avicola, 95.0, 78.41, 0.29; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 78.39, 0.32; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 78.36, 0.24; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 78.31, 0.3; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 78.24, 0.22; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 78.2, 0.29; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 78.18, 0.33; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 78.17, 0.28; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 78.16, 0.24; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 78.06, 0.23; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.98, 0.31; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.9, 0.21; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.85, 0.25; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 77.84, 0.24; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.72, 0.24; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.7, 0.26; GCA_910574205.1, s__Alistipes sp002362235, 95.0, 77.69, 0.2; GCA_905213895.1, s__Alistipes sp900548155, 95.0, 77.61, 0.18; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 77.57, 0.16; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.53, 0.2; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 77.51, 0.25; GCA_015059905.1, s__Alistipes sp015059905, 95.0, 77.51, 0.08; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.38, 0.18; GCA_015059925.1, s__Alistipes sp015059925, 95.0, 77.32, 0.2; GCA_017463585.1, s__Alistipes sp017463585, 95.0, 77.32, 0.14; GCA_017442365.1, s__Alistipes sp017442365, 95.0, 77.31, 0.17; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.27, 0.15; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 77.24, 0.15; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 77.23, 0.19; GCA_017465605.1, s__Alistipes sp017465605, 95.0, 77.21, 0.07; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.05, 0.2; GCA_017416915.1, s__Alistipes sp017416915, 95.0, 77.0, 0.13; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.98, 0.16; GCA_017560305.1, s__Alistipes sp017560305, 95.0, 76.98, 0.11; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.96, 0.07; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.94, 0.13; GCA_015060015.1, s__Alistipes sp015060015, 95.0, 76.94, 0.12; GCA_017425655.1, s__Alistipes sp017425655, 95.0, 76.86, 0.15; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.81, 0.12; GCA_017536555.1, s__Alistipes sp017536555, 95.0, 76.81, 0.07; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 76.8, 0.15; GCA_017935185.1, s__Alistipes sp017935185, 95.0, 76.74, 0.07; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 76.74, 0.09; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 76.69, 0.08; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 76.63, 0.08; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.61, 0.12; GCA_017555695.1, s__Alistipes sp017555695, 95.0, 76.57, 0.1; GCA_017546725.1, s__Alistipes sp017546725, 95.0, 76.57, 0.07; GCA_017380275.1, s__Alistipes sp017380275, 95.0, 76.56, 0.12; GCA_017628595.1, s__Alistipes sp017628595, 95.0, 76.54, 0.11; GCA_017555805.1, s__Alistipes sp017555805, 95.0, 76.42, 0.11; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.4, 0.17; GCA_017532885.1, s__Alistipes sp017532885, 95.0, 76.26, 0.08; GCA_017531305.1, s__Alistipes sp017531305, 95.0, 76.22, 0.05; GCA_017383445.1, s__Alistipes sp017383445, 95.0, 76.09, 0.1; GCA_017379895.1, s__Alistipes sp017379895, 95.0, 76.08, 0.14; GCA_017391185.1, s__Alistipes sp017391185, 95.0, 76.02, 0.04; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 75.95, 0.1; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 75.66, 0.06; GCA_017934845.1, s__Alistipes sp017934845, 95.0, 75.54, 0.05	87.59	11	0.9405272210810313	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
STP248.12601_R.bin.141.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 76.99, 0.03; GCA_002295325.1, s__UBA866 sp002295325, 95.0, 75.86, 0.01; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 75.78, 0.05; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.66, 0.04	84.97	11	0.87869480085348	N/A
STP248.12601_R.bin.142.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 76.92, 0.01; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.23, 0.01; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 74.92, 0.02; GCA_002295325.1, s__UBA866 sp002295325, 95.0, 74.65, 0.0	41.8	11	0.874840823557963	N/A
STP248.12601_R.bin.143.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.45, 0.11; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.3, 0.14; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 77.23, 0.1; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.11, 0.1; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.02, 0.12; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 77.0, 0.12; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 76.96, 0.12; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 76.89, 0.13; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 76.83, 0.11; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 76.77, 0.14; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.77, 0.12; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 76.74, 0.1; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.68, 0.12; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 76.57, 0.08; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 76.52, 0.04; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 76.41, 0.06; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.0, 0.06; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.56, 0.04	69.84	11	0.9166467133310615	N/A
STP248.12601_R.bin.15.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	69.8	11	0.9389807520435968	N/A
STP248.12601_R.bin.16.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	ANI	classification based on placement in class-level tree	GCF_005845265.1, s__Hungatella sp005845265, 95.0, 77.02, 0.09; GCF_003201875.1, s__Hungatella effluvii, 95.0, 75.76, 0.11; GCA_019114305.1, s__Hungatella pullicola, 95.0, 74.57, 0.01	13.13	11	0.9463203174193549	N/A
STP248.12601_R.bin.17.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	19.5	11	0.858792643101683	N/A
STP248.12601_R.bin.18.fa	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
STP248.12601_R.bin.19.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_B;s__	ANI	classification based on placement in class-level tree	GCF_007786455.1, s__Paenibacillus_B sp007786455, 95.0, 77.99, 0.08; GCF_014841135.1, s__Paenibacillus_B sp014841135, 95.0, 77.95, 0.09; GCF_900177815.1, s__Paenibacillus_B aquistagni, 95.0, 77.91, 0.11; GCF_000422445.1, s__Paenibacillus_B assamensis, 95.0, 77.91, 0.09; GCF_000425125.1, s__Paenibacillus_B taiwanensis, 95.0, 77.88, 0.11; GCF_001894745.1, s__Paenibacillus_B sp001894745, 95.0, 77.72, 0.1; GCF_015558675.1, s__Paenibacillus_B sp015558675, 95.0, 77.69, 0.1; GCF_017052585.1, s__Paenibacillus_B apiarius, 95.0, 77.44, 0.08; GCF_000293805.1, s__Paenibacillus_B alvei, 95.0, 77.43, 0.09; GCF_000283315.1, s__Paenibacillus_B sp000283315, 95.0, 77.02, 0.09; GCF_007066085.1, s__Paenibacillus_B thiaminolyticus, 95.0, 76.96, 0.08; GCF_000315235.1, s__Paenibacillus_B popilliae, 95.0, 76.95, 0.09; GCF_018403065.1, s__Paenibacillus_B dendritiformis_B, 95.0, 76.93, 0.08; GCF_015845845.1, s__Paenibacillus_B dendritiformis_C, 95.0, 76.74, 0.08; GCF_000245555.1, s__Paenibacillus_B dendritiformis_A, 95.0, 76.66, 0.07; GCF_013266915.1, s__Paenibacillus_B sp900539405, 95.0, 76.54, 0.07	89.34	11	0.9174605691807433	Genome has more than 10.0% of markers with multiple hits
STP248.12601_R.bin.2.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.4%)
STP248.12601_R.bin.20.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.1%)
STP248.12601_R.bin.21.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	77.03	0.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	67.63	11	0.9012148828685933	N/A
STP248.12601_R.bin.22.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.98	11	0.824642574755401	N/A
STP248.12601_R.bin.23.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.9%)
STP248.12601_R.bin.24.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
STP248.12601_R.bin.25.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica;s__	N/A	N/A	N/A	N/A	N/A	GCF_900605495.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica;s__Bacilliculturomica massiliensis	77.13	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	24.17	11	0.9066692892719574	N/A
STP248.12601_R.bin.26.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.1%)
